# FractureId; NumTraces
0; 7
# TraceId; Tips; Lenght
430; false; 3.7215019449520270e-01
86; true; 8.9560207437027983e-01
410; true; 8.6371444172994061e-01
307; true; 7.1282370419629681e-01
245; true; 6.9425990821379047e-01
417; true; 6.6352905733044476e-01
276; true; 6.3465031905048253e-01
28; true; 6.2866540477648314e-01
458; true; 6.2279586634276896e-01
455; true; 6.1982045925264384e-01
447; true; 5.9762589789035681e-01
299; true; 5.7845539597583240e-01
282; true; 5.7141276143016984e-01
459; true; 5.5676979341819743e-01
228; true; 5.3204109757757290e-01
454; true; 4.3443833119480085e-01
457; true; 4.1706149115936614e-01
399; true; 4.0898971470546736e-01
456; true; 3.1101564231527840e-01
426; true; 3.0002900734229432e-01
368; true; 2.3411656572665804e-01
327; true; 2.0981623661718224e-01
391; true; 1.9903200414361180e-01
443; true; 1.5962104701772969e-01
435; true; 6.2393320231845864e-02
358; true; 1.8269470125619962e-02
# FractureId; NumTraces
41; 20
# TraceId; Tips; Lenght
246; false; 9.3656780717898946e-01
359; false; 8.8212758396687163e-01
450; false; 7.3253635884448509e-01
200; false; 6.1234732468180042e-01
343; true; 8.5015841269920334e-01
411; true; 7.8709745664365138e-01
462; true; 7.6155264280340129e-01
392; true; 6.6832441573916335e-01
130; true; 5.2989735850812236e-01
259; true; 5.1876352563441186e-01
460; true; 4.3256292602477575e-01
212; true; 3.3489708988538913e-01
328; true; 3.2000147013463709e-01
61; true; 2.8873677541999332e-01
154; true; 2.1543647821038062e-01
142; true; 1.6236851154716475e-01
369; true; 1.4623086939220697e-01
461; true; 1.1259497678693664e-01
463; true; 2.5210616548232850e-02
400; true; 6.5333721697735936e-03
# FractureId; NumTraces
42; 22
# TraceId; Tips; Lenght
454; false; 4.3443833119480085e-01
412; false; 2.8413320620788418e-01
29; true; 9.3360668860935181e-01
465; true; 8.1644065817714728e-01
436; true; 7.8206681290619684e-01
466; true; 6.7734294105040949e-01
87; true; 6.2687452207338434e-01
283; true; 5.7813318023177240e-01
62; true; 5.7553208173634185e-01
155; true; 5.3605405198337919e-01
464; true; 5.1444995433203622e-01
102; true; 4.5828326496382826e-01
467; true; 4.4926970486537959e-01
308; true; 3.7838499031190409e-01
418; true; 3.5868581597421884e-01
393; true; 3.3151819618747258e-01
178; true; 3.3129266381255856e-01
329; true; 3.2322824465650829e-01
375; true; 3.0109577005753935e-01
344; true; 1.4529971490089186e-01
381; true; 1.2046312069858953e-01
260; true; 4.1646606643643273e-02
# FractureId; NumTraces
43; 19
# TraceId; Tips; Lenght
376; false; 1.4677487957712429e-01
30; true; 8.0266857324260243e-01
455; true; 6.1982045925264384e-01
419; true; 5.6417288082499240e-01
103; true; 5.4193063526718188e-01
468; true; 5.3405277094594705e-01
88; true; 5.2789646453839512e-01
469; true; 5.2046752058852297e-01
464; true; 5.1444995433203622e-01
284; true; 3.9728717813407921e-01
471; true; 3.0558412450795669e-01
63; true; 2.9816793324690594e-01
309; true; 2.7273963741562585e-01
330; true; 1.8560664643469113e-01
437; true; 1.7931957841530802e-01
470; true; 1.3283100320935781e-01
156; true; 1.2859362082504786e-01
432; true; 9.6523469108399096e-02
179; true; 6.1036514153673116e-02
# FractureId; NumTraces
44; 28
# TraceId; Tips; Lenght
413; false; 8.2743771165772673e-01
247; false; 6.3386563686568353e-01
360; false; 5.9672111346388024e-01
131; false; 4.4791420058171477e-01
474; false; 4.3107914800392716e-01
456; false; 3.1101564231527840e-01
473; false; 5.7719239863837181e-02
201; false; 1.8188533229439842e-02
465; true; 8.1644065817714728e-01
475; true; 7.7500596549569523e-01
89; true; 7.0160779672323115e-01
31; true; 6.7416314645497466e-01
64; true; 6.3129751615244656e-01
300; true; 5.7349749831047225e-01
180; true; 5.6938502417703563e-01
468; true; 5.3405277094594705e-01
438; true; 5.3001596569345433e-01
394; true; 4.6770087452259029e-01
104; true; 4.5793878923464454e-01
331; true; 4.5027101641261658e-01
460; true; 4.3256292602477575e-01
451; true; 3.8791397686956164e-01
345; true; 3.6092668112324516e-01
285; true; 3.1081710518495514e-01
261; true; 2.1957512729561776e-01
472; true; 2.0952451284066534e-01
157; true; 1.7965686602168163e-01
420; true; 1.1225651454970148e-01
# FractureId; NumTraces
45; 18
# TraceId; Tips; Lenght
466; false; 6.7734294105040949e-01
439; false; 6.4303583459504976e-01
105; false; 2.3886239058765699e-01
472; false; 2.0952451284066534e-01
32; true; 9.2452310713592967e-01
65; true; 6.2336405286413066e-01
377; true; 5.8668959231179130e-01
158; true; 5.7681392653823649e-01
433; true; 5.4821114048019504e-01
469; true; 5.2046752058852297e-01
477; true; 4.8566285311874463e-01
382; true; 3.8009660923537181e-01
421; true; 2.9355110543836493e-01
181; true; 2.2143426630877761e-01
461; true; 1.1259497678693664e-01
346; true; 9.5044694975166391e-02
476; true; 7.9397170651902882e-02
286; true; 1.5334234204175119e-03
# FractureId; NumTraces
46; 20
# TraceId; Tips; Lenght
401; false; 6.7255169337014786e-01
479; false; 6.4633198312867557e-01
457; false; 4.1706149115936614e-01
414; false; 9.2286857992465873e-02
248; true; 8.0728361418382710e-01
301; true; 6.0398663078303816e-01
478; true; 5.4813689132637311e-01
182; true; 4.2422191302321982e-01
310; true; 4.1137564240800978e-01
40; true; 3.7954758490435381e-01
444; true; 3.2029487419500530e-01
370; true; 2.5372247623403887e-01
332; true; 2.0034734196697485e-01
112; true; 1.9596735547721963e-01
33; true; 1.3793889888406113e-01
470; true; 1.3283100320935781e-01
287; true; 1.2523403959159557e-01
361; true; 1.2421265986495536e-01
395; true; 9.9297097086766581e-02
473; true; 5.7719239863837181e-02
# FractureId; NumTraces
47; 29
# TraceId; Tips; Lenght
249; false; 1.3383640386948072e+00
458; false; 6.2279586634276896e-01
415; true; 1.3376069172495562e+00
445; true; 1.0147308726105229e+00
183; true; 9.9849660171934951e-01
448; true; 8.8874183004339502e-01
132; true; 7.9741057504480051e-01
462; true; 7.6155264280340129e-01
362; true; 7.4673713670490427e-01
480; true; 7.4622428483736536e-01
396; true; 6.7616921434791133e-01
66; true; 6.5944790181641189e-01
333; true; 6.0896475776060743e-01
90; true; 5.8102259934463374e-01
302; true; 5.7226407872323370e-01
478; true; 5.4813689132637311e-01
202; true; 5.4757687624136009e-01
277; true; 4.9284768261492173e-01
452; true; 4.4050585664672864e-01
474; true; 4.3107914800392716e-01
347; true; 3.9850311865155502e-01
262; true; 3.9292902289345610e-01
213; true; 3.6687504891024803e-01
159; true; 3.4926060408786791e-01
431; true; 3.2783791049650995e-01
34; true; 2.9093410816150689e-01
402; true; 2.6448651278908514e-01
371; true; 2.1868792004327722e-01
427; true; 2.0484732564070904e-01
# FractureId; NumTraces
48; 28
# TraceId; Tips; Lenght
475; false; 7.7500596549569523e-01
467; false; 4.4926970486537959e-01
263; false; 3.8093407970350984e-01
288; false; 3.0027098848061823e-01
476; false; 7.9397170651902882e-02
303; true; 9.5034609099066369e-01
372; true; 9.1594720327221790e-01
403; true; 8.7201812790973066e-01
250; true; 7.5941559832113814e-01
480; true; 7.4622428483736536e-01
334; true; 7.0977970367169774e-01
184; true; 6.9434509606636274e-01
363; true; 6.8553782288197962e-01
479; true; 6.4633198312867557e-01
440; true; 5.7705607776268097e-01
229; true; 5.7302825171340632e-01
459; true; 5.5676979341819743e-01
453; true; 5.4822101374381493e-01
311; true; 5.1849789208316599e-01
67; true; 4.8786620638736861e-01
160; true; 3.7755496131912825e-01
397; true; 3.7331556112257075e-01
471; true; 3.0558412450795669e-01
278; true; 1.7152211529734479e-01
106; true; 1.2220046815910014e-01
133; true; 1.0716343122549365e-01
348; true; 5.5127780077848229e-02
463; true; 2.5210616548232850e-02
# FractureId; NumTraces
49; 8
# TraceId; Tips; Lenght
378; false; 5.0999038075769221e-01
35; false; 3.3268441455391151e-01
434; false; 1.3128606892244116e-01
477; true; 4.8566285311874463e-01
107; true; 2.2390863664954222e-01
134; true; 1.8857250202010525e-01
383; true; 7.7910213708733689e-02
68; true; 2.5581278438587086e-02
